0;37.56677578968892;1;data6.wav
0;29.211899440427608;1;data2.wav
0;33.51660382494606;1;data8.wav
0;31.474069350838477;1;data3.wav
0;0.0;1;data0.wav
0;32.50906989551264;1;data12.wav
0;37.489584621878436;1;data9.wav
0;34.46887075871034;1;data1.wav
0;33.061311742945705;1;data4.wav
0;35.82193232535565;1;data5.wav
0;32.76608466057856;1;data10.wav
0;36.11251545192447;1;data7.wav
0;34.75476484359953;1;data11.wav
32;37.476796554911154;1;data6.wav
32;29.441700820691143;1;data2.wav
32;33.420710475211486;1;data8.wav
32;31.47292141488095;1;data3.wav
32;1.2395801274853662;1;data0.wav
32;32.34495898905621;1;data12.wav
32;37.58902930988649;1;data9.wav
32;34.366327460276146;1;data1.wav
32;32.91423001667941;1;data4.wav
32;35.70004103966519;1;data5.wav
32;32.899102021577875;1;data10.wav
32;35.994167525056625;1;data7.wav
32;34.652190063609936;1;data11.wav
64;37.388826405533436;1;data6.wav
64;29.68054236815237;1;data2.wav
64;33.33180761796366;1;data8.wav
64;31.49090091348376;1;data3.wav
64;2.4950206883011403;1;data0.wav
64;32.179890800378686;1;data12.wav
64;37.680536010100056;1;data9.wav
64;34.25932111703844;1;data1.wav
64;32.76905280745126;1;data4.wav
64;35.57605626053953;1;data5.wav
64;33.046018604092005;1;data10.wav
64;35.87638301321192;1;data7.wav
64;34.546544418095415;1;data11.wav
96;37.313957077289125;1;data6.wav
96;29.91989338786058;1;data2.wav
96;33.260013279072574;1;data8.wav
96;31.542803644729872;1;data3.wav
96;3.6935735863932067;1;data0.wav
96;32.023013152722385;1;data12.wav
96;37.77006096496866;1;data9.wav
96;34.16613358768999;1;data1.wav
96;32.64101394475991;1;data4.wav
96;35.469802120155315;1;data5.wav
96;33.2184966102176;1;data10.wav
96;35.77634951106318;1;data7.wav
96;34.441284871305065;1;data11.wav
128;37.24837525212211;1;data6.wav
128;30.106488319117314;1;data2.wav
128;33.18682085225047;1;data8.wav
128;31.585767365980512;1;data3.wav
128;4.729914461590301;1;data0.wav
128;31.871401853507187;1;data12.wav
128;37.84436720503739;1;data9.wav
128;34.09251508894838;1;data1.wav
128;32.5304358997266;1;data4.wav
128;35.38420196878447;1;data5.wav
128;33.37756492710003;1;data10.wav
128;35.69480143009301;1;data7.wav
128;34.3352124720517;1;data11.wav
160;37.18825453873209;1;data6.wav
160;30.22538427820431;1;data2.wav
160;33.068435860505524;1;data8.wav
160;31.574538693858752;1;data3.wav
160;5.590519424860447;1;data0.wav
160;31.70582897157583;1;data12.wav
160;37.89339062629281;1;data9.wav
160;34.02718698021602;1;data1.wav
160;32.42211361647297;1;data4.wav
160;35.31036204725792;1;data5.wav
160;33.458096693529306;1;data10.wav
160;35.62406268622592;1;data7.wav
160;34.24739662013085;1;data11.wav
192;37.10803168463846;1;data6.wav
192;30.363665299393233;1;data2.wav
192;32.893024333464375;1;data8.wav
192;31.578243067819344;1;data3.wav
192;6.48312242141355;1;data0.wav
192;31.504498693938235;1;data12.wav
192;37.92664491503441;1;data9.wav
192;33.95735718189314;1;data1.wav
192;32.31394894897383;1;data4.wav
192;35.23477306075245;1;data5.wav
192;33.50793054393132;1;data10.wav
192;35.53556741175195;1;data7.wav
192;34.186926674840215;1;data11.wav
224;37.03805708235457;1;data6.wav
224;30.530957526730262;1;data2.wav
224;32.705418039202726;1;data8.wav
224;31.60520836594943;1;data3.wav
224;7.403124292431344;1;data0.wav
224;31.29927498878625;1;data12.wav
224;37.966837591459004;1;data9.wav
224;33.90823383879707;1;data1.wav
224;32.223248425723035;1;data4.wav
224;35.175707112175736;1;data5.wav
224;33.55742597010299;1;data10.wav
224;35.45716001220111;1;data7.wav
224;34.153586520535676;1;data11.wav
256;37.001907551576885;1;data6.wav
256;30.74995599568206;1;data2.wav
256;32.55062806362062;1;data8.wav
256;31.67156473760535;1;data3.wav
256;8.341034304999981;1;data0.wav
256;31.130336422829064;1;data12.wav
256;38.03733025281018;1;data9.wav
256;33.907196817673864;1;data1.wav
256;32.17346537372546;1;data4.wav
256;35.1540507799961;1;data5.wav
256;33.64065919068906;1;data10.wav
256;35.41844268852897;1;data7.wav
256;34.168456777532825;1;data11.wav
288;36.998614278081384;1;data6.wav
288;31.019295091353374;1;data2.wav
288;32.43563019700931;1;data8.wav
288;31.767764339351526;1;data3.wav
288;9.298329179173622;1;data0.wav
288;31.00803967116768;1;data12.wav
288;38.124785560684636;1;data9.wav
288;33.95353139944607;1;data1.wav
288;32.16741930058087;1;data4.wav
288;35.169656808587746;1;data5.wav
288;33.75580061932649;1;data10.wav
288;35.419480294981554;1;data7.wav
288;34.23203812228256;1;data11.wav
320;37.057545543826365;1;data6.wav
320;31.362541185455733;1;data2.wav
320;32.389702339051134;1;data8.wav
320;31.915887165615786;1;data3.wav
320;10.349534041758032;1;data0.wav
320;30.964592430526068;1;data12.wav
320;38.2223760243935;1;data9.wav
320;34.073084059998;1;data1.wav
320;32.22977736307146;1;data4.wav
320;35.25295904527815;1;data5.wav
320;33.92603026159271;1;data10.wav
320;35.48567073450292;1;data7.wav
320;34.366660546703336;1;data11.wav
352;37.23671762682945;1;data6.wav
352;31.782684706604808;1;data2.wav
352;32.46186003709265;1;data8.wav
352;32.108100250233036;1;data3.wav
352;11.586593894674644;1;data0.wav
352;31.054617241371883;1;data12.wav
352;38.383137530834475;1;data9.wav
352;34.32290031366622;1;data1.wav
352;32.418420722861484;1;data4.wav
352;35.46510521189497;1;data5.wav
352;34.17402617000066;1;data10.wav
352;35.60663173902454;1;data7.wav
352;34.62433873668567;1;data11.wav
384;37.47812321814955;1;data6.wav
384;32.230071792029655;1;data2.wav
384;32.607176522443176;1;data8.wav
384;32.31853705145098;1;data3.wav
384;12.875772148828718;1;data0.wav
384;31.231308178177706;1;data12.wav
384;38.59061718038687;1;data9.wav
384;34.64858649340551;1;data1.wav
384;32.684740927632696;1;data4.wav
384;35.74790219040753;1;data5.wav
384;34.45355449998708;1;data10.wav
384;35.80372485071235;1;data7.wav
384;34.95729007837717;1;data11.wav
416;37.62876321771717;1;data6.wav
416;32.577738239843356;1;data2.wav
416;32.70555484293629;1;data8.wav
416;32.43669002547335;1;data3.wav
416;13.922894366040307;1;data0.wav
416;31.342457888224523;1;data12.wav
416;38.71441422747068;1;data9.wav
416;34.8984818228239;1;data1.wav
416;32.8863834181193;1;data4.wav
416;35.94428763581372;1;data5.wav
416;34.663706058669305;1;data10.wav
416;35.94942713176886;1;data7.wav
416;35.23783787937384;1;data11.wav
448;37.70472803951828;1;data6.wav
448;32.87734026300908;1;data2.wav
448;32.731240005445585;1;data8.wav
448;32.456392511071;1;data3.wav
448;14.777243991003495;1;data0.wav
448;31.381596791112898;1;data12.wav
448;38.74881223134643;1;data9.wav
448;35.022278306463576;1;data1.wav
448;32.971570342708524;1;data4.wav
448;36.0462780719242;1;data5.wav
448;34.78248640818528;1;data10.wav
448;35.99028553326772;1;data7.wav
448;35.46350212575738;1;data11.wav
480;37.63968665788147;1;data6.wav
480;33.04506074636693;1;data2.wav
480;32.63834262335148;1;data8.wav
480;32.313984061758624;1;data3.wav
480;15.373080744841372;1;data0.wav
480;31.300583972248667;1;data12.wav
480;38.642357312880584;1;data9.wav
